,x,y,z,Time,Hour,Minutes,Seconds,Intensity,dt
262527,0.754,-0.52,-0.516,4375.433333,5,42,55.43333333,1.051271611,FALSE
262528,0.527,-0.375,-0.574,4375.45,5,42,55.45,0.864771646,FALSE
262529,0.5,-0.23,-0.949,4375.466667,5,42,55.46666667,1.097041932,FALSE
262530,0.898,-0.191,-1.234,4375.483333,5,42,55.48333333,1.538064043,TRUE
262531,1.102,-0.156,-1.508,4375.5,5,42,55.5,1.874247582,TRUE
262532,1.203,-0.156,-1.887,4375.516667,5,42,55.51666667,2.243281971,TRUE
262533,0.805,-0.738,-0.996,4375.533333,5,42,55.53333333,1.478067996,FALSE
262534,0.781,-1.535,-1.258,4375.55,5,42,55.55,2.132779876,TRUE
262535,0.18,-1.355,-0.293,4375.566667,5,42,55.56666667,1.397953504,FALSE
262536,0.094,0.621,0.035,4375.583333,5,42,55.58333333,0.629048488,FALSE
262537,0.645,0.043,-0.277,4375.6,5,42,55.6,0.703280172,FALSE
262538,0.188,-0.176,-0.289,4375.616667,5,42,55.61666667,0.387093012,FALSE
262539,0.293,-0.387,-0.223,4375.633333,5,42,55.63333333,0.534178809,FALSE
262540,0.348,-0.844,-0.172,4375.65,5,42,55.65,0.92899085,FALSE
262541,1.063,-1.781,-0.078,4375.666667,5,42,55.66666667,2.075575583,TRUE
262542,0.73,-3.566,-1.426,4375.683333,5,42,55.68333333,3.909313495,TRUE
262543,1.113,-2.027,-0.711,4375.7,5,42,55.7,2.419301345,TRUE
262544,0.324,-1.328,-0.414,4375.716667,5,42,55.71666667,1.428270283,FALSE
262545,0.617,-1.051,-0.137,4375.733333,5,42,55.73333333,1.226400832,FALSE
262546,0.758,-0.844,-0.078,4375.75,5,42,55.75,1.137094543,FALSE
262547,0.641,-0.66,-0.164,4375.766667,5,42,55.76666667,0.934546414,FALSE
262548,0.754,-0.609,-0.289,4375.783333,5,42,55.78333333,1.011394087,FALSE
262549,0.676,-0.586,-0.262,4375.8,5,42,55.8,0.932210277,FALSE
