Frame#,Time,XW,YW,ZW,XRM,YRM,ZRM,VXW,VYW,VZW,VXRM,VYRM,VZRM,AXW,AYW,AZW,AXRM,AYRM,AZRM,AXRM_G,AYRM_G,AZRM_G
102,1.683,-156.01222,31.14575,78.91103,-147.48148,29.72759,110.66387,-222.98625,0.516228579,-0.291993115,-5.174305956,0.418663236,-0.246118059,33.17555147,-0.033773434,0.020848549,4.856709362,-0.014769491,0.095868804,0.495582588,-0.001507091,0.009782531
103,1.7,-159.34203,29.0349,79.476,-150.10295,28.48619,111.0705,-195.8711765,0.633925059,-0.267650473,-4.640016284,0.473551099,-0.327557596,1595.004325,-0.035346305,-0.011532152,0.945695651,-0.020937819,0.065602978,0.096499556,-0.002136512,0.006694181
104,1.717,-162.40625,26.61406,80.16389,-152.58755,27.20011,111.58216,-180.2482353,0.790034658,-0.284153434,-3.611914696,0.517620543,-0.397844613,918.9965398,-0.05094595,0.006817039,1.494572662,-0.017737037,0.054652134,0.152507414,-0.001809902,0.005576748
105,1.733,-165.14334,23.87736,80.91316,-154.8481,25.74663,112.12331,-171.068125,0.999857513,-0.273785947,-3.017003216,0.642976267,-0.372313345,573.7568934,-0.0766591,-0.003788317,0.793988121,-0.055453639,-0.017565614,0.081019196,-0.005658535,-0.00179241
106,1.75,-167.51898,20.78953,81.76016,-156.94275,24.15653,112.71646,-139.7435294,1.299788689,-0.274302666,-2.473022432,0.759124436,-0.373026854,1842.62327,-0.126252789,0.000167341,0.642244137,-0.055449917,0.00044872,0.065535116,-0.005658155,4.57878E-05
107,1.767,-169.54489,17.44038,82.69133,-158.8011,22.46928,113.27822,-119.1711765,1.653158334,-0.278031739,-1.995715068,0.907929077,-0.33294414,1210.138408,-0.174425145,0.001113439,0.512588855,-0.080073528,-0.023756239,0.052304985,-0.008170768,-0.002424106
108,1.783,-171.14008,13.95668,83.67074,-160.4742,20.78896,113.80022,-99.699375,2.183877783,-0.281140741,-1.708273348,1.004315343,-0.310655113,1216.987592,-0.332699834,0.000892442,0.293484567,-0.057609387,-0.013264751,0.029947405,-0.005878509,-0.001353546
109,1.8,-172.34167,10.2993,84.75749,-161.92709,19.18096,114.26253,-70.68176471,3.043783653,-0.297138936,-1.336912813,1.106759631,-0.287506219,1706.918253,-0.715640003,0.004374223,0.341716618,-0.070510698,-0.014396079,0.034869043,-0.007194969,-0.001468988
110,1.817,-173.0818,6.59567,85.94234,-163.24571,17.56652,114.71852,-43.53705882,5.00402632,-0.319915866,-1.112900367,1.224340599,-0.282444687,1596.747405,-2.648511297,0.006149894,0.189063971,-0.089169714,-0.003135163,0.019292242,-0.00909895,-0.000319915
111,1.833,-173.4073,2.89703,87.22366,-164.35654,15.93958,115.09376,-20.34375,11.36294931,-0.346430039,-0.866941904,1.464616548,-0.230641573,1449.581801,-19.53586172,0.007168628,0.191957094,-0.216303079,-0.031840826,0.019587459,-0.022071743,-0.003249064
112,1.85,-173.30519,-0.72572,88.61226,-165.24074,14.2614,115.40972,6.006470588,-35.47889531,-0.383299979,-0.636756445,1.897964261,-0.188275394,1550.012976,-458.7390522,0.010177335,0.16576801,-0.490101463,-0.025245313,0.016915103,-0.050010353,-0.002576052
113,1.867,-172.85947,-4.1836,90.07265,-166.01389,12.53387,115.67904,26.21882353,-7.757964641,-0.422336808,-0.529413376,2.234404708,-0.155898885,1188.961938,62.19359837,0.011289237,0.073503016,-0.435155463,-0.018741503,0.007500308,-0.044403619,-0.001912398
114,1.883,-172.08075,-7.46395,91.60333,-166.48801,10.83545,115.83154,48.67,-4.212489727,-0.46662094,-0.309744689,3.582257656,-0.089789334,1403.198529,4.552952171,0.013499819,0.143510523,-2.842851911,-0.038924148,0.014643931,-0.29008693,-0.003971852
115,1.9,-170.96562,-10.51268,93.13382,-166.82123,9.13781,115.93594,65.59588235,-2.733968237,-0.502009033,-0.217721122,5.094652182,-0.061497137,995.6401384,1.325873656,0.011607487,0.060126866,-4.538726743,-0.016665604,0.006135394,-0.463135382,-0.001700572
116,1.917,-169.6416,-13.25206,94.63384,-166.95267,7.46931,116.00079,77.88352941,-2.068986873,-0.547576459,-0.087625498,12.69400487,-0.038867246,722.8027682,0.502244198,0.016634211,0.086729259,-57.81613426,-0.013563015,0.008849924,-5.899605537,-0.001383981
117,1.933,-168.02919,-15.78844,96.09128,-166.90022,5.74939,116.08683,100.775625,-1.573036635,-0.574614214,0.035987759,-32.79161106,-0.050025583,1430.755974,0.307583207,0.010659978,0.084815332,-867.2186068,0.006487707,0.008654626,-88.49169457,0.000662011
118,1.95,-166.21428,-18.06662,97.42249,-166.59702,4.13785,116.13097,106.7594118,-1.255257836,-0.584330474,0.227762712,-5.315105541,-0.02738995,351.9874567,0.17509342,0.004264922,0.144060631,90.62172004,-0.014045964,0.014700064,9.24711429,-0.001433262
119,1.967,-160.25854,5.82769,101.4609,-166.08377,2.55236,116.06875,350.3376471,4.011980039,0.169011367,0.127092098,-3.089118363,0.039243388,14328.13149,0.88439688,0.031528085,-0.02492828,4.337042723,-0.042026969,-0.002543702,0.44255538,-0.004288466
120,1.983,-159.69751,4.19062,101.44289,-165.45047,0.90213,116.14473,35.064375,-2.917972301,0.011001362,-35.16379789,-2.605763461,-0.046042067,-19704.5795,-12.35219568,0.096520005,1959.516379,0.763232121,0.051680951,199.9506509,0.077880829,0.005273566
121,2,-158.86313,2.70256,101.52363,-164.58034,-0.60962,116.15324,49.08117647,-1.783432009,-0.054258565,10.77693832,-1.737384069,-0.005629238,824.5177336,1.359740516,0.043855709,568.9959897,0.997988108,-0.026732482,58.06081528,0.101835521,-0.002727804
122,2.017,-157.96791,1.39503,101.63043,-163.62428,-2.12511,116.21049,52.66,-1.460568352,-0.081680726,8.951872659,-1.5851411,-0.037776561,210.5190311,0.360652865,0.020972491,-17.08862979,0.159239974,0.021212494,-1.743737734,0.016248977,0.00216454
123,2.033,-156.94344,0.08118,101.70122,-162.55525,-3.49122,116.29115,64.029375,-1.282468008,-0.053879819,15.10142676,-1.277896785,-0.059043562,710.5859375,0.173846325,-0.021159879,86.87037853,0.287404764,0.015567561,8.86432434,0.029327017,0.001588527
124,2.05,-155.89484,-0.97377,101.8425,-161.36273,-4.85672,116.35455,61.68235294,-1.006055693,-0.133921039,8.440826727,-1.145054171,-0.046429879,-138.0601211,0.263601292,0.075872051,-47.14467744,0.11139655,-0.009237409,-4.810681371,0.011366995,-0.000942593
125,2.067,-154.88725,-1.9928,101.9241,-159.98653,-6.09997,116.43575,59.27,-1.011353824,-0.080076151,16.86519608,-0.903393402,-0.065312689,-141.9031142,-0.005258221,-0.052839355,103.2398205,0.175600036,0.015188264,10.53467556,0.017918371,0.001549823
126,2.083,-153.8017,-2.85671,101.95223,-158.55132,-7.29495,116.53606,67.846875,-0.795827,-0.032561262,51.02061856,-0.83261683,-0.083942827,536.0546875,0.198541591,-0.054999813,1214.199164,0.049314437,0.015590335,123.8978739,0.005032085,0.001590851
127,2.1,-152.24893,-3.62121,102.16909,-157.01823,-8.36451,116.59453,91.33941176,-0.492345937,-0.283662525,7.069491838,-0.697649844,-0.05466734,1381.913927,0.195444955,0.328451619,-202.6705096,0.088035918,-0.027371524,-20.68066424,0.008983257,-0.002793013
128,2.117,-156.6293,-8.91913,104.84112,-155.40607,-9.34177,116.6375,-257.6688235,1.209468607,-0.504354539,0.603346519,-0.606180528,-0.043969875,-20529.89619,-0.388509314,0.041656351,-2.419937395,0.056737121,-0.010946386,-0.246932387,0.005789502,-0.001116978
129,2.133,-155.09726,-9.69342,104.83474,-153.78699,-10.17406,116.65543,95.7525,-0.505398031,0.008239807,-253.7742947,-0.51405119,-0.021542972,22088.83272,-1.119335421,-0.662018554,39871.10363,0.056902277,-0.02694602,4068.479962,0.005806355,-0.002749594
130,2.15,-153.56308,-10.35877,104.82507,-152.15698,-10.84957,116.59485,90.24588235,-0.433684444,0.014533704,-168.5635988,-0.41442077,0.08968039,-323.9186851,0.04674392,-0.009459528,-8811.861004,0.061122582,-0.164650947,-899.1694902,0.006236998,-0.016801117
131,2.167,-151.99431,-10.85259,104.74835,-150.52046,-11.41045,116.52549,92.28058824,-0.314781644,0.155360253,-21.33107404,-0.342727251,0.123662816,119.6885813,0.075793647,-0.285177896,-1919.089217,0.04380852,-0.060587694,-195.8254303,0.004470257,-0.006182418
132,2.183,-150.40323,-11.20433,104.59552,-148.87569,-11.88549,116.3549,99.4425,-0.221069965,0.434497072,-10.7620886,-0.288818497,0.359106602,447.6194853,0.058898157,-0.7935885,-69.15517529,0.032775861,-0.495629391,-7.05665054,0.003344476,-0.050574428
133,2.2,-148.87236,-11.40026,104.41316,-147.25764,-12.22051,116.15372,90.05117647,-0.127986047,0.930740571,-8.872833955,-0.207051698,0.600501463,-552.4307958,0.060804587,-2.532759143,-10.36002764,0.050534161,-0.720538658,-1.057145678,0.005156547,-0.073524353
134,2.217,-147.31737,-11.4705,104.17057,-145.65132,-12.45091,115.91499,91.47,-0.045170708,3.453730068,-6.62154252,-0.143433438,1.036154514,83.46020761,0.053257795,-35.91955435,-9.280231809,0.039604973,-1.890855257,-0.946962429,0.004041324,-0.192944414
135,2.233,-145.88071,-11.43796,103.96391,-144.03564,-12.57752,115.63967,89.79125,0.022649757,-6.350952674,-7.818058647,-0.07836329,2.174551773,-104.921875,0.04720704,-301.3117007,5.789780929,0.040274156,-8.991369238,0.590793972,0.004109608,-0.917486657
136,2.25,-144.45128,-11.33183,103.72964,-142.43388,-12.6338,115.37534,84.08411765,0.074246378,-2.207387167,-6.837239083,-0.03513635,4.696695096,-335.7136678,0.036095941,39.04235849,-4.186705784,0.026987151,-44.81420261,-0.427214876,0.002753791,-4.572877817
137,2.267,-143.07286,-11.16674,103.52193,-140.88033,-12.70659,115.17684,81.08352941,0.11976756,-1.258162215,-7.47941842,-0.04685398,2.727022943,-176.5051903,0.033024174,5.749742275,3.091711217,-0.007542486,27.05965316,0.315480736,-0.000769641,2.761189098
138,2.283,-138.38748,-4.4349,101.19267,-139.26978,-12.66583,114.97564,292.83625,1.436775672,-0.346006441,-0.691442776,0.025308125,-4.936211973,13234.54504,0.281088858,0.13549873,-2.914219814,0.044805876,-188.0087074,-0.297369369,0.004572028,-19.18456198
139,2.3,-137.20494,-4.16383,101.20547,-137.68724,-12.65597,114.87132,69.56117647,0.229226918,0.047220275,123.6359375,0.00623049,-10.5801217,-13133.82785,-1.021148337,1.450646387,9713.076584,-0.012055072,-572.4046381,991.1302637,-0.001230109,-58.40863654
140,2.317,-135.99225,-3.96924,101.27251,-136.07275,-12.60724,114.85515,71.33470588,0.160461453,0.344519246,24.08248807,0.030182906,-0.331828442,104.3252595,-0.0567049,1.527822449,-1484.985821,0.014835902,210.3076803,-151.5291654,0.001513868,21.45996738
141,2.333,-134.86372,-3.75593,101.51672,-134.4917,-12.59234,114.92113,70.533125,0.189015799,1.144859594,6.474141108,0.009424117,4.428187919,-50.09880515,0.025302248,3.752005759,-72.10330027,-0.013129749,319.4641854,-7.357479619,-0.00133977,32.59838627
142,2.35,-133.73749,-3.60983,101.80637,-132.8938,-12.63133,115.03842,66.24882353,0.129724834,1.982546201,5.516658036,-0.024400776,-3.008207233,-252.0177336,-0.052645521,5.733652342,-3.305655351,-0.021168342,190.7257028,-0.337311771,-0.002160035,19.46180641
143,2.367,-132.64388,-3.53489,102.16474,-131.31912,-12.72035,115.2366,64.33,0.068525343,4.782092341,4.394006195,-0.056532121,-2.226241294,-112.8719723,-0.055960984,37.35716759,-3.13266133,-0.020405,-8.784160172,-0.319659319,-0.002082143,-0.896342875
144,2.383,-131.51598,-3.52524,102.53813,-129.76744,-12.85191,115.45378,70.49375,0.008555723,38.69326425,4.155654945,-0.084785523,-1.650805716,385.234375,-0.05316927,3514.111079,-0.638343955,-0.018208266,-4.373940241,-0.065137138,-0.001857986,-0.446320433
145,2.4,-130.51109,-3.53298,102.99043,-128.29118,-12.99216,115.77765,59.11117647,-0.007702336,-58.43669251,3.263895644,-0.09500359,-2.309233512,-669.5631488,-0.016178944,12549.09002,-1.971610216,-0.006921591,4.694672339,-0.201184716,-0.000706285,0.479048198
146,2.417,-129.39308,-3.58394,103.50114,-126.76606,-13.17989,116.11172,65.76529412,-0.045580988,-10.02178179,2.986274011,-0.123091953,-1.779523784,391.4186851,-0.033880423,-950.0571177,-0.543599369,-0.01841715,-2.821657313,-0.055469323,-0.001879301,-0.287924216
147,2.433,-128.4129,-3.73343,104.06635,-125.32055,-13.3428,116.48428,61.26125,-0.152512804,-3.780921801,2.557474213,-0.112700708,-2.286906881,-281.5027574,-0.10909406,-41.74767536,-0.758655717,0.007188636,3.114499398,-0.077413849,0.000733534,0.317806061
148,2.45,-127.51777,-3.84532,104.71153,-123.85745,-13.55085,116.83047,52.65470588,-0.124998604,-5.766198945,2.267739236,-0.142198073,-1.663975006,-506.267301,0.030737658,17.74311506,-0.449076192,-0.020160867,-2.994145038,-0.045824101,-0.002057231,-0.305525004
149,2.467,-126.73613,-3.9566,105.33587,-122.51076,-13.82057,117.2283,45.97882353,-0.14236733,-5.610531991,2.156981773,-0.200283658,-1.474974047,-392.6989619,-0.022220877,-1.398876294,-0.177399274,-0.043132113,-0.700730234,-0.018101967,-0.004401236,-0.071503085
150,2.483,-125.95574,-4.22643,105.92934,-121.15197,-14.06886,117.57475,48.774375,-0.345763016,-2.199421858,2.289568133,-0.182728751,-1.395344154,174.7219669,-0.260633383,-12.64170082,0.223408699,0.012919515,-0.320713251,0.022796806,0.001318318,-0.032725842
151,2.5,-125.21431,-4.5516,106.51276,-119.88833,-14.36633,117.94959,43.61352941,-0.438571409,-1.794199957,2.165918206,-0.235407236,-1.260093455,-303.5791522,-0.125174856,-1.246184769,-0.211939815,-0.04168789,-0.454670048,-0.021626512,-0.004253866,-0.046394903
152,2.517,-124.52332,-4.91078,107.14233,-118.60307,-14.66217,118.28129,40.64647059,-0.519804918,-1.75279804,2.041488635,-0.230179108,-1.12121417,-174.532872,-0.117561048,-0.11526788,-0.197642155,0.004067759,-0.469440525,-0.020167567,0.000415077,-0.047902094
153,2.533,-123.71361,-5.37011,107.6713,-117.42124,-15.06961,118.69482,50.606875,-0.567277173,-1.151612131,2.23420988,-0.344753476,-1.014946986,622.5252757,-0.058628714,-1.308832232,0.364333033,-0.096946573,-0.260816768,0.03717684,-0.009892507,-0.026613956
154,2.55,-122.86011,-5.8842,108.17149,-116.11582,-15.49892,119.02214,50.20588235,-0.602331576,-0.972961933,2.609848258,-0.328867338,-0.762432741,-23.58780277,-0.041071356,-0.347507631,0.750991379,0.012169369,-0.588186264,0.076631773,0.001241772,-0.060019007
155,2.567,-121.84569,-6.43288,108.56478,-114.71131,-15.89285,119.27966,59.67176471,-0.540880503,-0.716793031,3.571181571,-0.280475041,-0.653720204,556.816609,0.060577545,-0.466882158,2.444337037,0.034454932,-0.275969174,0.249422147,0.003515809,-0.02816012
156,2.583,-120.77503,-7.03182,108.9344,-113.2434,-16.37333,119.49865,66.91625,-0.559411952,-0.617123585,3.971403063,-0.32732252,-0.455773393,452.7803309,-0.017308434,-0.166409733,1.082791764,-0.031914408,-0.411977212,0.110488956,-0.003256572,-0.042038491
157,2.6,-119.53664,-7.62393,109.19783,-111.68013,-16.85664,119.62766,72.84647059,-0.478128861,-0.444900441,5.934289944,-0.309166043,-0.266930128,348.8365052,0.065636101,-0.290863428,7.451265541,0.011614422,-0.390729067,0.760333218,0.001185145,-0.039870313
158,2.617,-118.18724,-8.22409,109.36697,-110.081,-17.39462,119.73209,79.37647059,-0.444760634,-0.281824847,9.454475582,-0.336420429,-0.194115023,384.1176471,0.024728195,-0.271720198,20.81225989,-0.017043258,-0.135349093,2.123699989,-0.001739108,-0.013811132
159,2.633,-116.62803,-8.91154,109.39776,-108.34207,-17.90871,119.71014,97.450625,-0.440896351,-0.044788712,56.47710296,-0.295635822,0.042696804,1129.634651,0.00247836,-0.344804909,1527.204527,0.023453852,-0.460642741,155.8371966,0.00239325,-0.047004361
160,2.65,-114.91833,-9.54091,109.29359,-106.49462,-18.42538,119.5965,100.5705882,-0.368117214,0.165514721,-17.73495248,-0.279666567,0.219946968,183.5272491,0.042568367,-0.334149122,712.412935,0.008643944,-0.34306262,72.69519745,0.000882035,-0.03500639
161,2.667,-113.06152,-10.15597,109.06825,-104.56481,-18.9231,119.41043,109.2241176,-0.331245523,0.366370761,-8.56399219,-0.257911401,0.373844732,509.0311419,0.019857546,-0.326563326,-40.69832383,0.011273217,-0.309205505,-4.152890187,0.001150328,-0.031551582
162,2.683,-110.99647,-10.77488,108.70547,-102.51147,-19.41892,119.11214,129.065625,-0.299707029,0.586159539,-5.660014334,-0.241469995,0.601609455,1240.09421,0.015272509,-0.355122357,-8.004790385,0.008007152,-0.459369777,-0.816815345,0.000817056,-0.046874467
163,2.7,-108.79682,-11.36974,108.2348,-100.35818,-19.9451,118.73458,129.3911765,-0.270433933,0.791228188,-4.574946353,-0.244360955,0.717549128,19.15008651,0.01330807,-0.344734307,-2.305368901,-0.001342578,-0.220342226,-0.235241725,-0.000136998,-0.022483901
164,2.717,-106.49857,-11.96809,107.66025,-98.06369,-20.42213,118.23206,135.1911765,-0.260350267,0.960223949,-3.993542773,-0.20790241,1.053434794,341.1764706,0.004387541,-0.282436302,-1.011928606,0.015889607,-0.704118539,-0.103258021,0.001621388,-0.071848831
165,2.733,-103.97371,-12.56191,106.94549,-95.72646,-20.98199,117.69847,157.80375,-0.235189278,1.20366441,-3.269950753,-0.239539968,0.953077555,1413.285846,0.009965301,-0.409956655,-1.012356623,-0.013536348,0.17925417,-0.103301696,-0.00138126,0.018291242
166,2.75,-101.34663,-13.13029,106.17018,-93.21559,-21.49996,117.04496,154.5341176,-0.216354279,1.364069812,-3.238536843,-0.206291047,1.261675387,-192.3313149,0.007169557,-0.282215072,-0.040517869,0.013241993,-0.595783214,-0.004134476,0.001351224,-0.060794206
167,2.767,-98.54198,-13.68182,105.33121,-90.5592,-22.03271,116.31876,164.9794118,-0.196648423,1.521168386,-3.166251475,-0.200554135,1.363115908,614.4290657,0.007026137,-0.284841393,-0.086159658,0.002159664,-0.190409238,-0.008791802,0.000220374,-0.019429514
168,2.783,-95.50007,-14.17994,104.42554,-87.74441,-22.53395,115.58782,190.119375,-0.163752379,1.818176343,-3.10796427,-0.178073675,1.458263507,1571.247702,0.010814273,-0.596257843,-0.064358106,0.00798655,-0.189824432,-0.006567154,0.000814954,-0.01936984
169,2.8,-92.27753,-14.61352,103.56409,-84.7272,-22.99829,114.84338,189.5611765,-0.134546041,1.986830573,-3.502478379,-0.153897143,1.603221777,-32.83520761,0.009063142,-0.38898065,0.457965187,0.008012877,-0.312181312,0.046731142,0.000817641,-0.031855236
170,2.817,-88.88967,-15.00982,102.77074,-81.56416,-23.41586,114.12484,199.2858824,-0.116976498,2.001892506,-3.986941451,-0.132015403,1.720765381,572.0415225,0.00518603,-0.03800639,0.610654908,0.006917946,-0.281494369,0.062311725,0.000705913,-0.028723915
171,2.833,-85.30305,-15.34945,102.03379,-78.29263,-23.8823,113.49534,224.16375,-0.094693611,2.16986132,-4.439283533,-0.142575492,1.349584084,1554.866728,0.006212782,-0.494564126,0.613802948,-0.003227875,0.795775013,0.062632954,-0.000329375,0.081201532
172,2.85,-81.55759,-15.61683,101.35402,-74.96103,-24.27522,113.03047,220.3211765,-0.07138776,2.542336749,-4.901069479,-0.117937327,1.183116156,-226.033737,0.006222427,-1.393056435,0.679326752,0.007395295,0.423668756,0.069319056,0.000754622,0.043231506
173,2.867,-77.83389,-15.8964,100.94183,-71.63876,-24.72375,112.72976,219.0411765,-0.075078551,1.474371356,-8.060045125,-0.135007089,0.670434531,-75.29411765,-0.000991162,3.820028591,7.6638823,-0.005137981,1.143026387,0.782028806,-0.000524284,0.116635346
174,2.883,-74.12014,-16.23733,100.71994,-68.28432,-25.16399,112.57789,232.109375,-0.091802087,0.650837415,-15.11758078,-0.131240982,0.344970925,816.7624081,-0.00450314,2.415551406,31.80646112,0.001122723,0.739286765,3.245557257,0.000114564,0.075437425
175,2.9,-70.37994,-16.56273,100.46893,-64.87247,-25.56384,112.56921,220.0117647,-0.087000695,0.77138906,-13.59248636,-0.117194484,0.021708141,-711.6241349,0.001283726,-0.370472171,-6.075831354,0.004116974,0.808460134,-0.619982791,0.000420099,0.082495932
176,2.917,-66.82153,-16.96809,100.48486,-61.46888,-25.89352,112.72423,209.3182353,-0.113916047,-0.039298401,213.6591337,-0.096862431,-0.47021354,-629.0311419,-0.00756387,1.999919728,14265.63842,0.005973708,1.492118663,1455.67739,0.000609562,0.152257006
177,2.933,-63.33436,-17.47937,100.61258,-58.09205,-26.18143,113.02524,217.948125,-0.146617458,-0.249804412,26.43932039,-0.085260437,-1.04550033,539.3681066,-0.009377636,0.411723539,-1465.861363,0.003435765,1.998147996,-149.5776901,0.000350588,0.203892653
178,2.95,-60.19765,-18.02355,100.91347,-54.81859,-26.44717,113.5012,184.5123529,-0.173487508,-0.552923665,10.8792582,-0.081180158,-1.791073982,-1966.810121,-0.008566316,0.5570202,-51.71345737,0.001246473,2.805650832,-5.276883405,0.000127191,0.286290901
179,2.967,-57.0355,-18.55298,101.26163,-51.77198,-26.72256,114.09634,186.0088235,-0.167427225,-0.657612904,8.750603171,-0.090392272,-2.161080649,88.02768166,0.001916507,0.19773953,-6.114013757,-0.003023726,1.343573358,-0.623878955,-0.000308543,0.137099322
