Time,R X,R Y,R Z,L X,L Y,L Z,,Time,Mag Right,Mag Left,,Shifted left forward 0.6
32.36666667,-0.548,-0.062,-0.789,-0.699,0.043,-0.684,,32.36666667,0.962636484,0.97893105,,
32.4,-0.545,-0.062,-0.789,-0.711,0.055,-0.688,,32.4,0.960931839,0.990903628,,
32.43333333,-0.543,-0.067,-0.792,-0.699,0.047,-0.688,,32.43333333,0.962601683,0.981913438,,
32.46666667,-0.543,-0.07,-0.798,-0.703,0.047,-0.688,,32.46666667,0.967756684,0.984764947,,
32.5,-0.545,-0.067,-0.786,-0.703,0.043,-0.688,,32.5,0.95880655,0.984582145,,
32.53333333,-0.543,-0.067,-0.798,-0.703,0.047,-0.688,,32.53333333,0.967544314,0.984764947,,
32.56666667,-0.543,-0.067,-0.789,-0.703,0.047,-0.684,,32.56666667,0.960134886,0.981974541,,
32.6,-0.54,-0.059,-0.789,-0.707,0.047,-0.68,,32.6,0.957915445,0.982068226,,
32.63333333,-0.548,-0.067,-0.786,-0.703,0.047,-0.684,,32.63333333,0.960514966,0.981974541,,
32.66666667,-0.545,-0.062,-0.789,-0.707,0.047,-0.688,,32.66666667,0.960931839,0.987624423,,
32.7,-0.554,-0.07,-0.792,-0.703,0.047,-0.688,,32.7,0.969061402,0.984764947,,
32.73333333,-0.543,-0.067,-0.792,-0.707,0.043,-0.688,,32.73333333,0.962601683,0.98744215,,
32.76666667,-0.548,-0.07,-0.792,-0.707,0.043,-0.684,,32.76666667,0.965643827,0.984659332,,
32.8,-0.543,-0.062,-0.789,-0.703,0.047,-0.688,,32.8,0.959798937,0.984764947,,
32.83333333,-0.545,-0.067,-0.789,-0.703,0.047,-0.684,,32.83333333,0.961267393,0.981974541,,
32.86666667,-0.545,-0.067,-0.792,-0.703,0.047,-0.684,,32.86666667,0.96373129,0.981974541,,
32.9,-0.554,-0.067,-0.792,-0.703,0.051,-0.688,,32.9,0.968849317,0.984963959,,
32.93333333,-0.543,-0.067,-0.789,-0.703,0.047,-0.688,,32.93333333,0.960134886,0.984764947,,
32.96666667,-0.543,-0.07,-0.792,-0.703,0.047,-0.684,,32.96666667,0.962815143,0.981974541,,
33,-0.548,-0.07,-0.789,-0.711,0.047,-0.684,,33,0.963184821,0.987717571,,
33.03333333,-0.545,-0.062,-0.792,-0.699,0.043,-0.688,,33.03333333,0.963396595,0.981730105,,
33.06666667,-0.543,-0.059,-0.789,-0.707,0.047,-0.684,,33.06666667,0.959609817,0.984842119,,
33.1,-0.543,-0.067,-0.792,-0.707,0.047,-0.688,,33.1,0.962601683,0.987624423,,
33.13333333,-0.545,-0.067,-0.786,-0.711,0.047,-0.684,,33.13333333,0.95880655,0.987717571,,
33.16666667,-0.548,-0.07,-0.789,-0.711,0.047,-0.684,,33.16666667,0.963184821,0.987717571,,
33.2,-0.54,-0.07,-0.798,-0.707,0.047,-0.68,,33.2,0.966076602,0.982068226,,
33.23333333,-0.543,-0.07,-0.789,-0.703,0.047,-0.68,,33.23333333,0.960348895,0.979192524,,
33.26666667,-0.545,-0.067,-0.786,-0.695,0.047,-0.684,,33.26666667,0.95880655,0.976263284,,
33.3,-0.545,-0.067,-0.792,-0.703,0.047,-0.684,,33.3,0.96373129,0.981974541,,
33.33333333,-0.545,-0.067,-0.786,-0.707,0.047,-0.684,,33.33333333,0.95880655,0.984842119,,
33.36666667,-0.545,-0.067,-0.789,-0.703,0.047,-0.688,,33.36666667,0.961267393,0.984764947,,
33.4,-0.545,-0.07,-0.789,-0.699,0.055,-0.684,,33.4,0.961481149,0.979531521,,
33.43333333,-0.545,-0.067,-0.798,-0.711,0.047,-0.688,,33.43333333,0.968668158,0.990491797,,
33.46666667,-0.545,-0.07,-0.792,-0.711,0.047,-0.688,,33.46666667,0.9639445,0.990491797,,
33.5,-0.548,-0.062,-0.786,-0.711,0.043,-0.684,,33.5,0.96017915,0.987535316,,
33.53333333,-0.545,-0.062,-0.789,-0.707,0.047,-0.688,,33.53333333,0.960931839,0.987624423,,
33.56666667,-0.545,-0.067,-0.789,-0.703,0.047,-0.68,,33.56666667,0.961267393,0.979192524,,
33.6,-0.545,-0.067,-0.786,-0.703,0.047,-0.684,,33.6,0.95880655,0.981974541,,
33.63333333,-0.545,-0.062,-0.78,-0.707,0.047,-0.68,,33.63333333,0.953555976,0.982068226,,
33.66666667,-0.548,-0.067,-0.792,-0.711,0.043,-0.684,,33.66666667,0.965430992,0.987535316,,
33.7,-0.548,-0.067,-0.789,-0.711,0.043,-0.68,,33.7,0.962971443,0.984769008,,
33.73333333,-0.545,-0.07,-0.78,-0.707,0.043,-0.684,,33.73333333,0.954109532,0.984659332,,
33.76666667,-0.554,-0.07,-0.786,-0.703,0.043,-0.68,,33.76666667,0.964163886,0.979008682,,
33.8,-0.545,-0.062,-0.792,-0.711,0.043,-0.68,,33.8,0.963396595,0.984769008,,
33.83333333,-0.545,-0.067,-0.792,-0.707,0.043,-0.68,,33.83333333,0.96373129,0.981884922,,
33.86666667,-0.548,-0.067,-0.789,-0.711,0.043,-0.676,,33.86666667,0.962971443,0.982011202,,
33.9,-0.548,-0.067,-0.78,-0.707,0.055,-0.684,,33.9,0.955611323,0.985256312,,
33.93333333,-0.548,-0.062,-0.792,-0.711,0.047,-0.684,,33.93333333,0.965096886,0.987717571,,
33.96666667,-0.545,-0.07,-0.789,-0.703,0.043,-0.684,,33.96666667,0.961481149,0.98179122,,
34,-0.545,-0.07,-0.789,-0.699,0.043,-0.684,,34,0.961481149,0.97893105,,
34.03333333,-0.545,-0.07,-0.789,-0.703,0.039,-0.684,,34.03333333,0.961481149,0.981624164,,
34.06666667,-0.545,-0.07,-0.789,-0.707,0.043,-0.68,,34.06666667,0.961481149,0.981884922,,
34.1,-0.545,-0.07,-0.789,-0.707,0.043,-0.684,,34.1,0.961481149,0.984659332,,
34.13333333,-0.545,-0.07,-0.789,-0.711,0.043,-0.684,,34.13333333,0.961481149,0.987535316,,
34.16666667,-0.545,-0.07,-0.789,-0.703,0.039,-0.684,,34.16666667,0.961481149,0.981624164,,
34.2,-0.545,-0.07,-0.789,-0.711,0.043,-0.684,,34.2,0.961481149,0.987535316,,
34.23333333,-0.545,-0.07,-0.789,-0.707,0.039,-0.68,,34.23333333,0.961481149,0.981717882,,
34.26666667,-0.545,-0.07,-0.789,-0.707,0.043,-0.676,,34.26666667,0.961481149,0.979118992,,
34.3,-0.545,-0.07,-0.789,-0.707,0.043,-0.684,,34.3,0.961481149,0.984659332,,
34.33333333,-0.545,-0.07,-0.789,-0.711,0.047,-0.684,,34.33333333,0.961481149,0.987717571,,
34.36666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,34.36666667,0.961481149,0.987219327,,
34.4,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,34.4,0.961481149,0.987219327,,
34.43333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,34.43333333,0.961481149,0.987219327,,
34.46666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,34.46666667,0.961481149,0.987219327,,
34.5,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,34.5,0.961481149,0.987219327,,
34.53333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,34.53333333,0.961481149,0.987219327,,
34.56666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,34.56666667,0.961481149,0.987219327,,
34.6,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,34.6,0.961481149,0.987219327,,
34.63333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,34.63333333,0.961481149,0.987219327,,
34.66666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,34.66666667,0.961481149,0.987219327,,
34.7,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,34.7,0.961481149,0.987219327,,
34.73333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,34.73333333,0.961481149,0.987219327,,
34.76666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,34.76666667,0.961481149,0.987219327,,
34.8,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,34.8,0.961481149,0.987219327,,
34.83333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,34.83333333,0.961481149,0.987219327,,
34.86666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,34.86666667,0.961481149,0.987219327,,
34.9,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,34.9,0.961481149,0.987219327,,
34.93333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,34.93333333,0.961481149,0.987219327,,
34.96666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,34.96666667,0.961481149,0.987219327,,
35,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35,0.961481149,0.987219327,,
35.03333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.03333333,0.961481149,0.987219327,,
35.06666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.06666667,0.961481149,0.987219327,,
35.1,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.1,0.961481149,0.987219327,,
35.13333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.13333333,0.961481149,0.987219327,,
35.16666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.16666667,0.961481149,0.987219327,,
35.2,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.2,0.961481149,0.987219327,,
35.23333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.23333333,0.961481149,0.987219327,,
35.26666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.26666667,0.961481149,0.987219327,,
35.3,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.3,0.961481149,0.987219327,,
35.33333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.33333333,0.961481149,0.987219327,,
35.36666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.36666667,0.961481149,0.987219327,,
35.4,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.4,0.961481149,0.987219327,,
35.43333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.43333333,0.961481149,0.987219327,,
35.46666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.46666667,0.961481149,0.987219327,,
35.5,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.5,0.961481149,0.987219327,,
35.53333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.53333333,0.961481149,0.987219327,,
35.56666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.56666667,0.961481149,0.987219327,,
35.6,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.6,0.961481149,0.987219327,,
35.63333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.63333333,0.961481149,0.987219327,,
35.66666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.66666667,0.961481149,0.987219327,,
35.7,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.7,0.961481149,0.987219327,,
35.73333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.73333333,0.961481149,0.987219327,,
35.76666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.76666667,0.961481149,0.987219327,,
35.8,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.8,0.961481149,0.987219327,,
35.83333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.83333333,0.961481149,0.987219327,,
35.86666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.86666667,0.961481149,0.987219327,,
35.9,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.9,0.961481149,0.987219327,,
35.93333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.93333333,0.961481149,0.987219327,,
35.96666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,35.96666667,0.961481149,0.987219327,,
36,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36,0.961481149,0.987219327,,
36.03333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.03333333,0.961481149,0.987219327,,
36.06666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.06666667,0.961481149,0.987219327,,
36.1,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.1,0.961481149,0.987219327,,
36.13333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.13333333,0.961481149,0.987219327,,
36.16666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.16666667,0.961481149,0.987219327,,
36.2,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.2,0.961481149,0.987219327,,
36.23333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.23333333,0.961481149,0.987219327,,
36.26666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.26666667,0.961481149,0.987219327,,
36.3,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.3,0.961481149,0.987219327,,
36.33333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.33333333,0.961481149,0.987219327,,
36.36666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.36666667,0.961481149,0.987219327,,
36.4,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.4,0.961481149,0.987219327,,
36.43333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.43333333,0.961481149,0.987219327,,
36.46666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.46666667,0.961481149,0.987219327,,
36.5,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.5,0.961481149,0.987219327,,
36.53333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.53333333,0.961481149,0.987219327,,
36.56666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.56666667,0.961481149,0.987219327,,
36.6,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.6,0.961481149,0.987219327,,
36.63333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.63333333,0.961481149,0.987219327,,
36.66666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.66666667,0.961481149,0.987219327,,
36.7,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.7,0.961481149,0.987219327,,
36.73333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.73333333,0.961481149,0.987219327,,
36.76666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.76666667,0.961481149,0.987219327,,
36.8,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.8,0.961481149,0.987219327,,
36.83333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.83333333,0.961481149,0.987219327,,
36.86666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.86666667,0.961481149,0.987219327,,
36.9,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.9,0.961481149,0.987219327,,
36.93333333,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.93333333,0.961481149,0.987219327,,
36.96666667,-0.545,-0.07,-0.789,-0.711,0.035,-0.684,,36.96666667,0.961481149,0.987219327,,
37,-0.504,0.073,-1.138,-0.711,0.035,-0.684,,37,1.246751379,0.987219327,,
37.03333333,-0.372,0.425,-0.953,-0.711,0.035,-0.684,,37.03333333,1.107798718,0.987219327,,
37.06666667,-0.27,0.194,-0.883,-0.711,0.035,-0.684,,37.06666667,0.943517355,0.987219327,,
37.1,-0.267,0.082,-0.786,-0.711,0.035,-0.684,,37.1,0.834151665,0.987219327,,
37.13333333,-0.331,-0.026,-0.666,-0.711,0.035,-0.684,,37.13333333,0.744172695,0.987219327,,
37.16666667,-0.39,-0.023,-0.56,-0.711,0.035,-0.684,,37.16666667,0.682809637,0.987219327,,
37.2,-0.528,-0.026,-0.554,-0.711,0.035,-0.684,,37.2,0.765751918,0.987219327,,
37.23333333,-0.543,0.067,-0.707,-0.711,0.035,-0.684,,37.23333333,0.893972595,0.987219327,,
37.26666667,-0.311,0.135,-0.607,-0.711,0.035,-0.684,,37.26666667,0.695266136,0.987219327,,
37.3,-0.308,0.217,-0.61,-0.711,0.035,-0.684,,37.3,0.716974895,0.987219327,,
37.33333333,-0.698,0.261,-0.745,-0.711,0.035,-0.684,,37.33333333,1.053731465,0.987219327,,
37.36666667,-0.425,0.293,-0.622,-0.711,0.035,-0.684,,37.36666667,0.808305635,0.987219327,,
37.4,-0.311,0.32,-0.51,-0.473,-0.254,-0.691,,37.4,0.677658469,0.875057712,,
37.43333333,-0.642,0.44,-0.554,-0.508,-0.082,-0.738,,37.43333333,0.95534287,0.899684389,,
37.46666667,-0.61,0.525,-0.54,-0.508,0.012,-0.641,,37.46666667,0.969187804,0.817978606,,
37.5,-0.481,0.651,-0.46,-0.609,0.047,-0.566,,37.5,0.931000537,0.832734051,,
37.53333333,-0.519,0.956,-0.551,-0.789,0.078,-0.531,,37.53333333,1.219384271,0.95423582,,
37.56666667,-0.683,1.023,-0.575,-0.664,-0.012,-0.656,,37.56666667,1.35780816,0.933475227,,
37.6,-0.487,1.062,-0.469,-0.668,-0.094,-0.617,,37.6,1.258957505,0.914193087,,
37.63333333,-0.452,1.103,-0.645,-0.488,-0.129,-0.398,,37.63333333,1.355336858,0.642797791,,
37.66666667,-0.232,1.117,-0.815,-0.402,-0.172,-0.301,,37.66666667,1.402047788,0.530838017,,
37.7,-0.065,1.158,-1.1,-0.539,-0.289,-0.34,,37.7,1.598495855,0.699744239,,
37.73333333,-0.026,1.053,-1.208,-0.727,-0.316,-0.266,,37.73333333,1.602731731,0.836146518,,
37.76666667,-0.179,0.956,-1.132,-0.637,-0.43,-0.145,,37.76666667,1.492447989,0.782108688,,
37.8,-0.22,0.909,-0.889,-0.621,-0.594,-0.168,,37.8,1.290349565,0.875614641,,
37.83333333,-0.258,0.897,-0.622,-0.703,-0.797,-0.195,,37.83333333,1.121631401,1.080482762,,
37.86666667,-0.323,0.886,-0.393,-0.789,-0.91,-0.215,,37.86666667,1.021652583,1.223456579,,
37.9,-0.317,0.827,-0.141,-0.68,-1.051,-0.133,,37.9,0.896827185,1.258844708,,
37.93333333,-0.311,0.765,0.085,-0.875,-1.188,-0.23,,37.93333333,0.830163237,1.49327459,,
37.96666667,-0.337,0.657,0.214,-1,-1.133,-0.438,,37.96666667,0.768774349,1.573382662,,
38,-0.314,0.672,0.367,-0.563,-1.121,-0.566,,38,0.827568124,1.376214373,,
38.03333333,-0.358,0.739,0.308,-0.555,-1.07,-0.77,,38.03333333,0.877011402,1.43032339,,
38.06666667,-0.411,0.795,0.111,-0.734,-0.938,-0.938,,38.06666667,0.901813174,1.516062004,,
38.1,-0.323,0.971,-0.284,-0.715,-0.902,-0.895,,38.1,1.061991525,1.458030864,,
38.13333333,-0.029,1.076,-0.798,-0.574,-0.906,-0.699,,38.13333333,1.339933207,1.280200375,,
38.16666667,0.015,1.032,-1.378,-0.438,-0.914,-0.438,,38.16666667,1.721665763,1.10412137,,
38.2,0.106,1.067,-1.516,-0.422,-0.855,-0.203,,38.2,1.856873986,0.974842551,,
38.23333333,-0.026,0.915,-1.663,-0.266,-0.82,-0.008,,38.23333333,1.898280801,0.862102082,,
38.26666667,-0.109,0.956,-1.428,-0.199,-0.781,0.129,,38.26666667,1.721917826,0.816212595,,
38.3,-0.208,0.947,-1.059,-0.078,-0.738,0.332,,38.3,1.435811269,0.812989545,,
38.33333333,-0.276,0.924,-0.771,-0.105,-0.75,0.398,,38.33333333,1.234663112,0.855528492,,
38.36666667,-0.299,0.9,-0.516,-0.18,-0.754,0.285,,38.36666667,1.079655964,0.825918277,,
38.4,-0.308,0.83,-0.282,-0.203,-0.813,0.113,,38.4,0.929132929,0.845545386,,
38.43333333,-0.284,0.768,-0.109,-0.41,-0.922,-0.281,,38.43333333,0.826051451,1.047446896,,
38.46666667,-0.243,0.686,0.003,-0.438,-0.984,-0.676,,38.46666667,0.727773316,1.271643032,,
38.5,-0.246,0.598,0.111,-0.457,-1.066,-1.031,,38.5,0.656080026,1.551826666,,
38.53333333,-0.276,0.598,0.199,-0.547,-0.992,-1.32,,38.53333333,0.688026889,1.739446176,,
38.56666667,-0.29,0.68,0.194,-0.598,-0.871,-1.363,,38.56666667,0.764287904,1.72453298,,
38.6,-0.34,0.762,0.129,-0.59,-0.84,-1.238,,38.6,0.844325174,1.608211429,,
38.63333333,-0.355,0.918,-0.056,-0.551,-0.891,-0.949,,38.63333333,0.985842279,1.413535638,,
38.66666667,-0.355,1.029,-0.349,-0.477,-0.949,-0.672,,38.66666667,1.143095359,1.256866739,,
38.7,-0.246,1.164,-0.985,-0.453,-0.934,-0.395,,38.7,1.544550744,1.110670968,,
38.73333333,-0.044,1.056,-1.645,-0.363,-0.887,-0.16,,38.73333333,1.95527415,0.971667639,,
38.76666667,0.12,0.977,-1.927,-0.258,-0.82,0,,38.76666667,2.163852583,0.859630153,,
38.8,-0.012,0.918,-1.903,-0.168,-0.762,0.109,,38.8,2.112883575,0.787876259,,
38.83333333,-0.202,0.956,-1.504,-0.059,-0.691,0.207,,38.83333333,1.793531711,0.723747884,,
38.86666667,-0.235,0.988,-1.041,-0.055,-0.684,0.266,,38.86666667,1.454321147,0.735959917,,
38.9,-0.302,1.012,-0.689,-0.145,-0.703,0.223,,38.9,1.260979381,0.751640206,,
38.93333333,-0.267,0.988,-0.408,-0.172,-0.793,0.16,,38.93333333,1.10176994,0.827062875,,
38.96666667,-0.308,0.874,-0.199,-0.313,-0.938,0.023,,38.96666667,0.947808525,0.989111723,,
39,-0.287,0.78,-0.026,-0.473,-1.043,-0.297,,39,0.831531719,1.183125944,,
39.03333333,-0.246,0.686,0.079,-0.633,-1.086,-0.73,,39.03333333,0.733043655,1.453611021,,
39.06666667,-0.202,0.592,0.15,-0.797,-0.98,-1.34,,39.06666667,0.643248008,1.841523554,,
39.1,-0.229,0.548,0.199,-0.773,-0.855,-1.555,,39.1,0.626375287,1.935608173,,
39.13333333,-0.282,0.642,0.117,-0.887,-0.793,-1.52,,39.13333333,0.710898727,1.930289616,,
39.16666667,-0.314,0.727,-0.023,-0.727,-0.836,-1.238,,39.16666667,0.792246174,1.661345539,,
39.2,-0.29,0.806,-0.117,-0.594,-0.965,-0.891,,39.2,0.864537449,1.44150685,,
39.23333333,-0.314,0.968,-0.279,-0.488,-1.016,-0.566,,39.23333333,1.055206615,1.261251759,,
39.26666667,-0.328,1.003,-0.537,-0.434,-0.98,-0.297,,39.26666667,1.184044763,1.112189282,,
39.3,-0.287,1.106,-0.836,-0.32,-0.895,-0.098,,39.3,1.415804012,0.95552551,,
39.33333333,-0.214,1.155,-1.267,-0.191,-0.816,0.07,,39.33333333,1.727747088,0.84097384,,
39.36666667,-0.07,1.012,-1.806,-0.164,-0.738,0.16,,39.36666667,2.071395665,0.772748342,,
39.4,-0.167,0.827,-1.933,-0.086,-0.672,0.219,,39.4,2.109100993,0.711997893,,
39.43333333,-0.12,0.982,-1.405,-0.105,-0.664,0.23,,39.43333333,1.718356482,0.710507565,,
39.46666667,-0.27,0.941,-1.067,-0.156,-0.695,0.16,,39.46666667,1.448057319,0.73004178,,
39.5,-0.34,0.971,-0.757,-0.184,-0.77,0.086,,39.5,1.277297929,0.796336612,,
39.53333333,-0.328,0.947,-0.531,-0.25,-0.879,-0.039,,39.53333333,1.134175471,0.914692298,,
39.56666667,-0.323,0.894,-0.384,-0.391,-0.973,-0.215,,39.56666667,1.025193153,1.070436827,,
39.6,-0.323,0.85,-0.226,-0.484,-1.02,-0.418,,39.6,0.936965848,1.203901989,,
39.63333333,-0.326,0.765,-0.164,-0.699,-1.066,-0.707,,39.63333333,0.847583034,1.457671431,,
39.66666667,-0.261,0.695,-0.082,-0.785,-0.949,-1.113,,39.66666667,0.746906955,1.659998494,,
39.7,-0.223,0.636,-0.023,-0.934,-0.77,-1.539,,39.7,0.674354506,1.95800332,,
39.73333333,-0.217,0.607,-0.012,-0.922,-0.824,-1.375,,39.73333333,0.644734054,1.849239033,,
39.76666667,-0.24,0.622,-0.003,-0.555,-0.914,-1.082,,39.76666667,0.666703082,1.521231409,,
39.8,-0.267,0.642,-0.044,-0.637,-0.84,-0.883,,39.8,0.696698644,1.375157446,,
39.83333333,-0.299,0.754,-0.123,-0.566,-0.922,-0.617,,39.83333333,0.820393808,1.245443295,,
39.86666667,-0.326,0.845,-0.223,-0.449,-0.988,-0.375,,39.86666667,0.932753987,1.148202944,,
39.9,-0.37,0.933,-0.361,-0.426,-0.902,-0.27,,39.9,1.066634895,1.033431178,,
39.93333333,-0.343,0.988,-0.493,-0.328,-0.848,-0.172,,39.93333333,1.156218837,0.925349664,,
39.96666667,-0.358,1.041,-0.636,-0.242,-0.824,-0.094,,39.96666667,1.271354003,0.863930553,,
40,-0.29,1.053,-0.947,-0.203,-0.75,-0.047,,40,1.445585694,0.778407348,,
40.03333333,-0.276,1.082,-2.167,-0.215,-0.676,-0.031,,40.03333333,2.437783625,0.710043661,,
40.06666667,-0.015,1.141,-1.047,-0.137,-0.656,0.039,,40.06666667,1.548649412,0.671286824,,
40.1,0.003,0.947,-1.211,-0.203,-0.66,0.027,,40.1,1.537315517,0.691041243,,
40.13333333,-0.331,0.88,-1.138,-0.238,-0.703,-0.02,,40.13333333,1.476145318,0.742464141,,
40.16666667,-0.408,0.941,-0.845,-0.277,-0.781,-0.063,,40.16666667,1.32889804,0.831058963,,
40.2,-0.311,1,-0.545,-0.32,-0.871,-0.148,,40.2,1.180570201,0.939651531,,
40.23333333,-0.287,0.941,-0.481,-0.418,-0.91,-0.301,,40.23333333,1.095084928,1.045669642,,
40.26666667,-0.296,0.871,-0.393,-0.418,-0.945,-0.406,,40.26666667,1.000352938,1.110218447,,
40.3,-0.302,0.836,-0.211,-0.508,-0.98,-0.535,,40.3,0.913575941,1.226657654,,
40.33333333,-0.302,0.762,-0.123,-0.59,-0.969,-0.777,,40.33333333,0.828840757,1.375059999,,
40.36666667,-0.258,0.657,-0.073,-0.539,-0.973,-1.094,,40.36666667,0.709606933,1.560155761,,
40.4,-0.246,0.578,-0.07,-0.875,-0.723,-1.582,,40.4,0.632060124,1.947069079,,
40.43333333,-0.232,0.595,-0.044,-0.605,-0.902,-1.094,,40.43333333,0.640144515,1.541578736,,
40.46666667,-0.243,0.604,-0.073,-0.523,-0.898,-0.957,,40.46666667,0.655128995,1.412721487,,
40.5,-0.232,0.651,-0.15,-0.582,-0.875,-0.824,,40.5,0.707195164,1.335411921,,
40.53333333,-0.261,0.739,-0.202,-0.484,-0.957,-0.609,,40.53333333,0.809349121,1.233282612,,
40.56666667,-0.29,0.839,-0.282,-0.418,-0.973,-0.453,,40.56666667,0.931420957,1.151808144,,
40.6,-0.337,0.871,-0.37,-0.344,-0.934,-0.328,,40.6,1.004544673,1.047986641,,
40.63333333,-0.34,0.947,-0.428,-0.32,-0.859,-0.195,,40.63333333,1.093431754,0.937179812,,
40.66666667,-0.39,0.968,-0.674,-0.258,-0.793,-0.098,,40.66666667,1.242336508,0.839652904,,
40.7,-0.284,1.018,-0.912,-0.234,-0.75,-0.051,,40.7,1.395967048,0.787309977,,
40.73333333,-0.29,1.062,-1.548,-0.172,-0.684,0.012,,40.73333333,1.899538891,0.705396342,,
40.76666667,-0.29,0.642,-2.208,-0.145,-0.668,0.055,,40.76666667,2.317655712,0.685765266,,
40.8,0.082,1.097,-1.343,-0.199,-0.664,0.031,,40.8,1.736024769,0.693871746,,
40.83333333,-0.287,0.909,-1.199,-0.25,-0.711,-0.047,,40.83333333,1.531747695,0.755135749,,
40.86666667,-0.355,0.924,-0.921,-0.262,-0.797,-0.102,,40.86666667,1.352051035,0.845137267,,
